IDELEM,N,10,0;TIPO_ELEM,N,10,0;COD_CENT,C,254;NOMBRE,C,254;COORD_X,N,21,6;COORD_Y,N,21,6;Long;Lat
5547;495;61035;PRINCIPE DE VERGARA - (CONCHA ESPINA-PL. REPUBLICA ECUADOR);442674.732009;4478490.747481;-3.67735174;40.45322712
5548;495;61036;PRINCIPE DE VERGARA - (PL. REPUBLICA ECUADOR-COLOMBIA);442702.175757;4478790.492195;-3.67705518;40.45592926
5549;495;61037;(AFOROS)PPE VERGARA S-N - (COLOMBIA-PZA. REPUBLICA DOMINICANA);442718.186817;4478961.791488;-3.67688183;40.45747352
5550;495;61038;PRINCIPE DE VERGARA - (PZA. REPUBLICA DOMINICANA-PZA. PERU);442740.062176;4479197.886496;-3.67664516;40.45960189
5551;495;61039;AV. PIO XII - (ALFONSO XIII-MADRE DE DIOS);442761.654624;4479359.930964;-3.67640513;40.46106316
5552;495;61040;AV. PIO XII - (MADRE DE DIOS-MADRESELVA);442790.013535;4479528.024202;-3.67608583;40.46257937
5553;495;61041;AV. PIO XII - (MADRESELVA-MANUEL MONTILLA);442823.354877;4479726.850024;-3.67571053;40.46437279
5554;495;61042;(AFOROS)AV. PIO XII S-N - (CAIDOS DIVISION AZUL-JOSE BARDASANO);442974.108564;4480117.684730;-3.67396760;40.46790399
5555;495;61043;COMANDANTE FRANCO - (PASEO DE LA HABANA-AV. PIO XII);442755.377376;4479859.404506;-3.67652426;40.46556223
5556;495;61044;MADRE DE DIOS - (PALMITO-AV. PIO XII);442844.331204;4479459.649163;-3.67543903;40.46196716
5557;495;61045;ALFONSO XIII - (VICTOR ANDRES BELAUNDE-BOLIVIA);442636.828283;4479275.143335;-3.67786966;40.46029073
5558;495;61046;ALFONSO XIII - (TORPEDERO TUCUMAN-ENCINAS);442870.905597;4479284.353393;-3.67510982;40.46038984
5559;495;61047;ALBERTO ALCOCER - (VICTOR ANDRES BELAUNDE-PRINCIPE DE VERGARA);442462.296107;4479078.071012;-3.67991018;40.45850334
5560;495;61048;COSTA RICA - (PUERTO RICO-CHILE)(LATERAL);442886.477947;4479087.468518;-3.67490843;40.45861727
5561;495;61049;POTOSI - (BOLIVIA-PRINCIPE DE VERGARA);442647.682305;4478922.010784;-3.67770972;40.45711029
5562;495;61051;SERRANO - (RODRIGUEZ MARIN-PL. REPUBLICA ECUADOR);442602.625522;4478617.001575;-3.67821349;40.45435950
5563;495;61052;URUGUAY - (CHILE-PL. REPUBLICA DE ECUADOR);442766.473525;4478714.588546;-3.67629007;40.45524991
5564;495;61053;ALFONSO XIII - (BONETERO-FCO. DE GOYA);442522.739880;4479280.384995;-3.67921568;40.46033007
5565;495;61054;FRAY BERNARDINO SAHAGUN - (ARENAL DE MAUDES-PL. MADRE MOLAS);442101.600642;4479494.142149;-3.68420203;40.46222647
5566;495;61055;GRAL. LOPEZ POZAS - (MATEO INURRIA-JOAQUIN BAU);441997.354528;4479735.424429;-3.68545360;40.46439278
5567;495;61056;FRAY BERNARDINO SAHAGUN - (MANUEL BENEDITO-MENENDEZ PIDAL);442271.277981;4479354.215814;-3.68218809;40.46097775
5568;495;61057;PASEO DE LA HABANA - (JOSE RODRIGUEZ  PINILLA-PL. PRESIDENTE CARDENAS);442405.247827;4479397.307713;-3.68061198;40.46137524
5569;495;61058;PASEO DE LA HABANA - (NTRA. SRA. DE LUJAN-HONDURAS);442326.204228;4479155.287740;-3.68152220;40.45918951
5570;495;61059;PADRE DAMIAN - (HENRI DUNANT-PL. MADRE MOLAS);442013.438857;4479426.948972;-3.68523568;40.46161501
5571;495;61060;PASEO DE LA HABANA - (HONDURAS-DOMINGO FERNANDEZ);442337.029905;4479186.583825;-3.68139738;40.45947219
5572;495;61061;PASEO DE LA HABANA - (VERACRUZ-ROMERO GIRÓN);442346.017347;4478943.166238;-3.68126925;40.45728000
5573;495;61062;PASEO DE LA HABANA - (HERREROS DE TEJADA-RAMON DE SANTILLAN);442319.426635;4478783.547876;-3.68156834;40.45584023
5574;495;61063;PASEO DE LA HABANA - (VERACRUZ-ALBERTO ALCOCER);442317.445198;4479003.595584;-3.68161172;40.45782239
5575;495;61064;ALBERTO ALCOCER - (VICTOR ANDRES BELAUNDE-PASEO DE LA HABANA);442379.630096;4479094.450425;-3.68088659;40.45864517
5576;495;61065;ALBERTO ALCOCER - (LIGULA-CONDES DEL VAL);442178.802460;4479088.490133;-3.68325452;40.45857752
5577;495;61066;POTOSI - (VICTOR ANDRES BELAUNDE-HERREROS DE TEJADA);442430.123491;4478874.990108;-3.68027118;40.45667166
5578;495;61067;POTOSI - (Pº DE LA HABANA-RAMIRO GIRON);442410.646605;4478862.141219;-3.68049971;40.45655456
5579;495;61068;POTOSI - (BOLIVIA-VICTOR ANDRES BELAUNDE);442529.433395;4478903.901826;-3.67910262;40.45693899
5580;495;61069;VICTOR ANDRES BELAUNDE - (COCHABAMBA-POTOSI);442475.675712;4478812.861285;-3.67972834;40.45611513
5581;495;61070;ALBERTO ALCOCER - (Pº DE LA HABANA-VICTOR ANDRES BELAUNDE);442330.442455;4479080.837040;-3.68146546;40.45851912
5582;495;61071;ALBERTO ALCOCER - (BOLIVIA-VICTOR ANDRES BELAUNDE);442605.000080;4479105.512813;-3.67822968;40.45876042
5583;495;61072;VICTOR ANDRES BELAUNDE - (POTOSI-ALBERTO ALCOCER);442430.552501;4478998.723228;-3.68027735;40.45778634
5584;495;61073;COSTA RICA - (PRINCIPE DE VERGARA-PUERTO RICO);442799.978048;4479070.422671;-3.67592703;40.45845776
5585;495;61075;COSTA RICA O-E LATERAL - (VICTOR DE LA SERNA-PZA. JOSE MARIA SOLER);443214.211709;4479057.240539;-3.67104058;40.45836742
5586;495;61076;ACCESO DE M-30 - (M-30-PZA. JOSE MARIA SOLER)SUPERFICIE;443528.923899;4479246.382531;-3.66734585;40.46009275
5587;495;61077;(AFOROS)COSTA RICA DESDE EL TUNEL - (PZA. JOSE MARIA SOLER);443334.175471;4479098.117278;-3.66962944;40.45874384
5588;495;61080;VICTOR DE LA SERNA - (COLOMBIA-NICARAGUA);443132.908993;4478990.221003;-3.67199342;40.45775811
5589;495;61081;ALFONSO XIII - (RICARDO CALVO-PL. JOSE MARIA SOLER);443360.203918;4479219.417956;-3.66933330;40.45983836
5590;495;61082;ALFONSO XIII - (LIRIOS-PZA. JOSE MARIA SOLER);443536.807044;4479048.921840;-3.66723531;40.45831446
5591;495;61083;AVDA. COSTA RICA - (M-30-PZA. JOSE MARIA SOLER);443622.347286;4479206.427530;-3.66624048;40.45973915
5592;495;61085;ALFONSO XIII - (PZA. JOSE MARIA SOLER-SANTA Mª MAGADALENA);443406.749336;4479192.754797;-3.66878197;40.45960133
5593;495;61086;ALFONSO XIII - (STA. Mª MAGDALENA-CRUCERO 25 DE MAYO);443252.044153;4479261.549286;-3.67061268;40.46021052
5594;495;61087;ALFONSO XIII - (PARAGUAY-TORPEDERO TUCUMAN);443070.584662;4479272.171595;-3.67275373;40.46029379
5595;495;61088;ALFONSO XIII - (CHILE-PUERTO RICO);442858.976961;4479276.826843;-3.67524982;40.46032121
5596;495;61089;ALFONSO XIII - (PUERTO RICO-PARAGUAY);443067.420216;4479264.232691;-3.67279034;40.46022206
5597;495;61090;ALFONSO XIII - (PARAGUAY-RICARDO CALVO);443241.345233;4479255.480070;-3.67073831;40.46015511
5598;495;61091;VICTOR DE LA SERNA - (URUGUAY-COLOMBIA);443153.036653;4478823.552087;-3.67174111;40.45625805
5599;495;61092;COLOMBIA - (NICARAGUA-VICTOR DE LA SERNA);443205.496498;4478902.572521;-3.67112951;40.45697349
5600;495;61094;PUERTO RICO - (NICARAGUA-COLOMBIA);442925.430233;4478963.051353;-3.67443785;40.45749913
5601;495;61095;PUERTO RICO - (COLOMBIA-URUGUAY);442942.536369;4478766.787620;-3.67421845;40.45573226
5602;495;61096;URUGUAY - (VICTOR DE LA SERNA-PUERTO RICO);443031.326907;4478700.592296;-3.67316540;40.45514203
5603;495;61097;URUGUAY - (PL. REPUBLICA ECUADOR-PUERTO RICO);442877.033356;4478698.640831;-3.67498480;40.45511386
5604;495;61098;COLOMBIA - (PUERTO RICO-VICTOR DE LA SERNA);443023.589656;4478908.643985;-3.67327533;40.45701573
5605;495;61099;COLOMBIA - (CHILE-PUERTO RICO);442853.164280;4478911.178523;-3.67528544;40.45702686
5606;495;61100;ALBERTO ALCOCER O-E - (VICTOR ANDRES BELAUNDE-BOLIVIA)TUNEL;442444.257341;4479084.336662;-3.68012350;40.45855854
5607;495;61101;COSTA RICA E-O - (PUERTO RICO-CHILE)TUNEL;442895.223175;4479080.363311;-3.67480466;40.45855385
5608;495;61102;PRINCIPE DE VERGARA - (PL. REPUBLICA (PL. REPUBLICA DOMINICANA-ALFONSO XII);442735.806630;4479150.074179;-3.67669103;40.45917087
5609;495;61103;PRINCIPE DE VERGARA - (PL. REPUBLICA DOMINICANA-ALFONSO XII);442715.925458;4479016.228193;-3.67691341;40.45796375
5610;495;61106;SERRANO - (PL. ECUADOR-RORIGUEZ MARIN);442611.405674;4478634.439656;-3.67811153;40.45451719
5611;495;61107;RODRIGUEZ MARIN - (ACCESO SERRANO);442544.826810;4478471.614624;-3.67888193;40.45304578
5612;495;61108;SERRANO - (PL. REPUBLICA SALVADOR-RODRIGUEZ MARIN);442479.804105;4478513.209766;-3.67965248;40.45341600
5613;495;61109;MATEO INURRIA - (HIEDRA-AV. DEL RECUERDO);442253.835003;4480062.036730;-3.68245828;40.46735292
5614;495;61110;MATEO INURRIA - (Pº HABANA-AV. DEL RECUERDO);442489.634088;4480091.466161;-3.67967968;40.46763440
5615;495;61111;AV. DEL RECUERDO - (NTRA. SRA. ANGUSTIAS-MATEO INURRIA);442342.606645;4480155.056026;-3.68141967;40.46819705
5616;495;61112;(AFOROS)COSTA RICA E-O - (PL. J. Mª SOLER-PARAGUAY)SUPERFICIE;443343.592091;4479107.551214;-3.66951922;40.45882947
5617;495;61113;ENTRADA A TUNEL DESDE PUENTE ARTUO SORIA - M-30 Y TUNEL PL. JOSE MARIA SOLER;443621.793299;4479199.506864;-3.66624640;40.45967677
5618;495;61114;SALIDA TUNEL DESDE COSTA RICA -  TUNEL PL. JOSE MARIA SOLER Y M-30;443628.476228;4479194.272808;-3.66616712;40.45963008
5619;495;61115;ACCESO M-30 - (M-30-PZA. JOSE MARIA SOLER)TUNEL;443543.563918;4479236.069935;-3.66717228;40.46000084
5620;495;61116;(TACTICO)STA. MARIA MAGDALENA N-S - (ENTRADA CRUCE);443341.391767;4479266.401692;-3.66955937;40.46026033
5621;495;61117;(TACTICO)PARAGUAY S-N - (COSTA RICA-ALFONSO XIII);443160.000712;4479239.855530;-3.67169629;40.46000880
5622;495;62003;BRAVO MURILLO E-O - (PINOS ALTA-CAPITAN BLANCO ARGIBAY);441197.821128;4479765.657100;-3.69488650;40.46460891
5623;495;62006;BRAVO MURILLO N-S - (LOPE HARO-SAN ENRIQUE);440599.209087;4478923.423416;-3.70186795;40.45697909
5624;495;62008;BRAVO MURILLO S-N - (ALGODONALES-MARQUES VIANA);440849.769853;4479252.632761;-3.69894374;40.45996264
5625;495;62010;BRAVO MURILLO S-N - (PEDRO VILLAR-ROSA SILVA);441037.636223;4479601.178282;-3.69676051;40.46311586
5626;495;62011;BRAVO MURILLO O-E - (OÑATE-AMALIA);441173.156951;4479745.272688;-3.69517550;40.46442354
5627;495;62012;BRAVO MURILLO O-E - (ULPIANA BENITO-CAPITAN HAYA);441382.019529;4479834.626887;-3.69272034;40.46524324
5628;495;62013;ULPIANA BENITO S-N - (SOFORA- BRAVO MURILLO);441362.275438;4479783.383670;-3.69294848;40.46478022
5629;495;62014;CAPITAN BLANCO ARGIBAY N-S - (MUNDILLO-BRAVO MURILLO);441080.109604;4479790.341667;-3.69627714;40.46482294
5630;495;62015;MARQUES VIANA O-E - (CEUTA-BRAVO MURILLO);440835.089952;4479360.099563;-3.69912689;40.46092970
5631;495;62016;PENSAMIENTO E-O - (INFANTA MERCEDES-BRAVO MURILLO);440897.565478;4479206.646062;-3.69837577;40.45955178
5632;495;62017;LOPEZ DE HARO O-E - (JUAN RISCO-BRAVO MURILLO);440572.451057;4478958.357830;-3.70218678;40.45729188
5633;495;62018;GRAL. YAGUE E-O - (INFANTA MERCEDES-BRAVO MURILLO);440729.868579;4478954.542869;-3.70032997;40.45726876
5634;495;62019;CAPITAN HAYA - (GENERAL PERON-PEDRO TEIXEIRA);441395.551917;4478614.941125;-3.69244802;40.45425669
5635;495;62020;CAPITAN HAYA - (PEDRO TEIXEIRA-GENERAL YAGÜE);441403.560824;4478735.081731;-3.69236468;40.45533954
5636;495;62021;CAPITAN HAYA - (PINTOR JUAN GRIS-SOR ANGELA DE LA CRUZ);441429.978935;4479042.492042;-3.69208152;40.45811071
5637;495;62022;CAPIAN HAYA - (SOR ANGELA DE LA CRUZ-FRANCISCO GERVAS);441444.580856;4479221.550307;-3.69192584;40.45972477
5638;495;62023;CAPITAN HAYA - (FRANCISCO GERVAS-ROSARIO PINO);441456.336118;4479378.218530;-3.69180166;40.46113694
5639;495;62024;CAPITAN HAYA S-N - (JOSE CASTAN TOBEÑAS-BRAVO MURILLO);441487.999551;4479761.807151;-3.69146362;40.46459472
5640;495;62025;PEDRO TEIXEIRA - (PASEO CASTELLANA-CAPITAN HAYA);441489.585929;4478692.161451;-3.69134623;40.45495896
5641;495;62026;PEDRO TEIXEIRA - (ORENSE-AV. DEL BRASIL);441268.135742;4478703.905887;-3.69395884;40.45504913
5642;495;62027;GENERAL YAGÜE - (PASEO CASTELLANA-CAPITAN HAYA);441497.161947;4478831.736069;-3.69126976;40.45621684
5643;495;62028;GENERAL YAGÜE - (ORENSE-CAPITAN HAYA);441317.112652;4478838.538993;-3.69339372;40.45626543
5644;495;82028;SAN JAIME O-E(SIERRA GADOR-SIERRA GUADALUPE);447058.314193;4470445.194805;-3.62498739;40.38103826
5645;495;62029;SOR ANGELA DE LA CRUZ - (PLAZA DE CUZCO-CAPITAN HAYA);441520.457662;4479157.246553;-3.69102504;40.45915084
5646;495;62030;SOR ANGELA CRUZ - (ORENSE-CAPITAN HAYA);441333.838082;4479161.279847;-3.69322633;40.45917402
5647;495;62031;FRANCISCO GERVAS - (PASEO CASTELLANA-CAPITAN HAYA);441528.275341;4479326.695429;-3.69094847;40.46067787
5648;495;62032;FRANCISCO GERVAS - (ORENSE-CAPITAN HAYA);441345.806108;4479337.575798;-3.69310149;40.46076302
5649;495;62033;ROSARIO PINO - (PASEO CASTELLANA-CAPITAN HAYA);441534.628736;4479484.112888;-3.69088805;40.46209640
5650;495;62034;ORENSE - (FRANCISCO GERVAS-ROSARIO PINO);441270.901567;4479442.186485;-3.69399459;40.46170011
5651;495;62035;ORENSE - (FRANCISCO GERVAS-SOR ANGELA DE LA CRUZ);441253.882257;4479299.603587;-3.69418211;40.46041445
5652;495;62037;ORENSE - (GENERAL YAGÜE-PEDRO TEIXEIRA);441207.363550;4478796.967438;-3.69468415;40.45588318
5653;495;62038;INFANTA MERCEDES - (OÑATE-ROSA SILVA);441284.583250;4479616.546310;-3.69384938;40.46327179
5654;495;62039;INFANTA MERCEDES - (PEDRO VILLAR-PL. ANGEL CARBAJO);441165.239066;4479455.861344;-3.69524204;40.46181582
5655;495;62040;ROSARIO PINO - (CAPITAN HAYA-ORENSE);441398.370019;4479490.472340;-3.69249569;40.46214409
5656;495;62041;FRANCISCO GERVAS - (CAPITAN HAYA-ORENSE);441341.431672;4479346.823113;-3.69315393;40.46084602
5657;495;62042;SOR ANGELA DE LA CRUZ - (INFANTA MERCEDES-ORENSE);441186.169912;4479164.772683;-3.69496819;40.45919504
5658;495;62042;SOR ANGELA DE LA CRUZ - (INFANTA MERCEDES-ORENSE);441130.467549;4479215.718022;-3.69562985;40.45965003
5659;495;62043;SOR ANGELA DE LA CRUZ - (CAPITAN HAYA-ORENSE);441325.836962;4479173.334253;-3.69332180;40.45928204
5660;495;62044;GENERAL YAGÜE - (CAPITAN HAYA-ORENSE);441308.233744;4478846.073079;-3.69349913;40.45633267
5661;495;62045;PEDRO TEIXEIRA - (AV. DEL BRASIL-ORENSE);441264.933045;4478710.972827;-3.69399727;40.45511257
5662;495;62046;GENERAL YAGÜE - (GENERAL VARELA-TERESITA GONZALEZ);441032.241643;4478869.100807;-3.69675607;40.45652057
5663;495;62049;GENERAL VARELA - (PEDRO TEIXEIRA-GENERAL YAGÜE);441154.415017;4478777.165116;-3.69530674;40.45570104
5664;495;62050;INFANTA MERCEDES - (SAN ENRIQUE-GENERAL YAGÜE);440899.744539;4478803.535394;-3.69831252;40.45592052
5665;495;62051;INFANTA MERCEDES - (GENERAL.YAGÜE-HUESCA);440936.470476;4478921.905688;-3.69789043;40.45698947
5666;495;62052;INFANTA MERCEDES - (PENSAMIENTO-ALONSO CASTRILLO);440993.183939;4479110.055568;-3.69723909;40.45868844
5667;495;62053;INFANTA MERCEDES - (HUESCA-GENERAL YAGÜE);440948.730163;4478980.430420;-3.69775130;40.45751756
5668;495;62054;HUESCA - (HERMANO GARATE-INFANTA MERCEDES);441019.247404;4479023.664062;-3.69692368;40.45791203
5669;495;62055;ROSARIO PINO - (CAPITAN HAYA-PASEO CASTELLANA);441507.262985;4479476.866121;-3.69121014;40.46202919
5670;495;62056;SOR ANGELA DE LA CRUZ - (CAPITAN HAYA-PL. CUZCO);441471.843994;4479150.846973;-3.69159778;40.45908977
5671;495;62057;INFANTA MERCEDES  - (FRANCISCO GERVAS-SOR ANGELA DE LA CRUZ);441068.801031;4479328.082262;-3.69636756;40.46065790
5672;495;62058;INFANTA MERCEDES - (PENSAMIENTO-SOR ANGELA DE LA CRUZ);441033.174326;4479200.419260;-3.69677587;40.45950532
5673;495;62059;SOR ANGELA DE LA CRUZ - (ORENSE-INFANTA MERCEDES);441099.132816;4479247.051035;-3.69600231;40.45993007
5674;495;62060;SOR ANGELA DE LA CRUZ - (INFANTA MERCEDES-BRAVO MURILLO);441026.493387;4479286.478963;-3.69686267;40.46028010
5675;495;62062;GENERAL YAGÜE - (CAPITAN HAYA-PASEO CASTELLANA);441441.902605;4478830.086016;-3.69192129;40.45619809
5676;495;62064;BRAVO MURILLO N-S - (PASAJE REMONTA-AZUCENAS);441052.900807;4479636.171262;-3.69658373;40.46343217
5677;495;62065;INFANTA MERCEDES - (PEDRO VILLAR-SAN FELIPE);441155.393133;4479455.170756;-3.69535811;40.46180890
5678;495;62066;INFANTA MERCEDES - (SOR ANGELA DE LA CRUZ-FRANCISCO GERVAS);441075.863504;4479323.715429;-3.69628387;40.46061906
5679;495;62067;FRANCISCO GERVAS - (ORENSE-INFANTA MERCEDES);441221.623634;4479365.192608;-3.69456863;40.46100302
5680;495;62068;BRAVO MURILLO - (AZUCENAS-CONDE VALLELLANO);441513.944594;4478983.435881;-3.69108583;40.45758461
5681;495;62069;BRAVO MURILLO S-N - (SAN ENRIQUE-LOPE HARO)(GIRO);440610.928599;4478934.961735;-3.70173082;40.45708388
5682;495;62072;LOPE HARO E-O - (BRAVO MURILLO-JUAN RISCO);440600.483194;4478975.408657;-3.70185780;40.45744749
5683;495;62073;LOPEZ DE HARO O-E - (BERRUGUETE-JUAN RISCO);440489.942954;4478928.583396;-3.70315703;40.45701776
5684;495;62074;BRAVO MURILLO - (CONDE VALLELLANO-MARQUES DE VIANA);440927.946428;4479422.397620;-3.69803756;40.46149752
5685;495;62075;BRAVO MURILLO N-S - (MARQUES DE VIANA-ALGODONALES);440873.645810;4479296.939472;-3.69866629;40.46036347
5686;495;62076;BRAVO MURILLO N-S - (MARQUES VIANA-MARIA ZAYAS);440800.109949;4479204.067122;-3.69952488;40.45952160
5687;495;62077;BRAVO MURILLO - (MARIA DE ZAYA-HUESCA);440680.244160;4479069.622952;-3.70092596;40.45830192
5688;495;62078;BRAVO MURILLO S-N - (GRAL. YAGUE-HUESCA);440668.489183;4479031.388874;-3.70106101;40.45795665
5689;495;62079;BRAVO MURILLO S-N - (HUESCA-PENSAMIENTO);440768.129034;4479157.571441;-3.69989772;40.45910047
5690;495;62080;BRAVO MURILLO O-E - (OÑATE-PINOS ALTA)(GIRO);441204.544611;4479763.420573;-3.69480699;40.46458924
5691;495;62081;BRAVO MURILLO N-S - (MARIA ZAYAS-GENERAL YAGÜE)(GIRO);440658.861194;4479026.800714;-3.70117414;40.45791462
5692;495;62082;BRAVO MURILLO S-N - (ROSA SILVA-OÑATE);441099.396008;4479690.553254;-3.69604040;40.46392537
5693;495;62083;SOR ANGELA DE LA CRUZ - (SALIDA TUNEL);441001.950900;4479278.668165;-3.69715138;40.46020800
5694;495;62084;SOR ANGELA DE LA CRUZ - (INFANTA MERCEDES-BRAVO MURILLO);440945.710989;4479315.418934;-3.69781809;40.46053507
5695;495;63005;BRAVO MURILLO N-S - (JUAN PANTOJA- CARNICER);440448.347052;4478141.655621;-3.70357372;40.44992577
5696;495;63008;STA. ENGRACIA S-N - (MAUDES-CUATRO CAMINOS);440459.602274;4477676.745926;-3.70339738;40.44573844
5697;495;63009;BRAVO MURILLO S-N - (CUATRO CAMINOS-HERNANI);440424.075831;4477882.253735;-3.70383557;40.44758722
5698;495;63010;(AFOROS)BRAVO MURILLO S-N - (HERNANI-PALENCIA);440436.792828;4477990.694903;-3.70369579;40.44856501
5699;495;63011;BRAVO MURILLO S-N - (JAEN-TIZANO);440465.648757;4478219.383199;-3.70337699;40.45062721
5700;495;63012;BRAVO MURILLO S-N - (TERUEL-AVILA);440485.235558;4478384.670732;-3.70316153;40.45211760
5701;495;63013;BRAVO MURILLO S-N - (AVILA-JUAN DE OLIA);440499.996764;4478503.718980;-3.70299862;40.45319110
5702;495;63014;BRAVO MURILLO S-N - (MANUEL LUNA-SAN ENRIQUE);440540.501019;4478746.881832;-3.70254376;40.45538453
5703;495;63015;BRAVO MURILLO S-N  - (SAN ENRIQUE-GRAL. YAGÜE);440585.433054;4478870.671719;-3.70202547;40.45650289
5704;495;63016;SAN ENRIQUE E-O - (ENTRADA A CRUCE BRAVO MURILLO);440657.828755;4478833.465685;-3.70116822;40.45617290
5705;495;63018;FRANCOS RODRIGUEZ O-E - (FULGENCIO MIGUEL-BRAVO MURILLO);440433.460652;4478717.117173;-3.70380328;40.45510872
5706;495;63019;CASTILLA O-E - (GOIRI-BRAVO MURILLO);440433.213106;4478471.409698;-3.70378313;40.45289526
5707;495;63020;JUAN PANTOJA O-E - (TOPETE-BRAVO MURILLO);440379.335801;4478156.781066;-3.70438892;40.45005708
5708;495;63021;JAEN E-O - (SAN ANTONIO-BRAVO MURILLO);440517.953716;4478200.763391;-3.70275845;40.45046323
5709;495;63022;HERNANI E-O - (ISTURIZ-BRAVO MURILLO);440512.945064;4477965.503624;-3.70279547;40.44834353
5710;495;63023;REINA VICTORIA O-E - (MARQUES LERMA-CUATRO CAMINOS);440258.287104;4477801.702724;-3.70578288;40.44684967
5711;495;63024;RAIMUNDO FERNANDEZ VILLAVERDE - (ALENZA-PONZANO);440733.365973;4477768.520057;-3.70017794;40.44658476
5712;495;63025;RAIMUNDO FERNANDEZ VILLAVERDE - (PONZANO-ALONSO CANO);440933.164337;4477752.263222;-3.69782053;40.44645253
5713;495;63026;RAIMUNDO FERNANDEZ VILLAVERDE - (ALONSO CANO-MODESTO LA FUENTE);441016.354632;4477748.415382;-3.69683925;40.44642378
5714;495;63027;RAIMUNDO FERNANDEZ VILLAVERDE - (ORENSE-PASEO DE LA CASTELLANA(PUENTE));441151.953264;4477740.747828;-3.69523964;40.44636432
5715;495;63028;RAIMUNDO FERNANDEZ VILLAVERDE - (PASEO CASTELLANA Y ORENSE(LATERAL));441245.035935;4477751.870914;-3.69414310;40.44647110
5716;495;63029;RAIMUNDO FERNANDEZ VILLAVERDE - (ORENSE-GENERAL MOSCARDO);441073.434490;4477760.542078;-3.69616733;40.44653707
5717;495;63030;RAIMUNDO FERNANDEZ VILLAVERDE - (GRAL. MOSCARDO-COMANDANTE ZORITA);440970.630167;4477771.028507;-3.69738050;40.44662424
5718;495;63031;RAIMUNDO FDEZ. VILLAVERDE E-O - (CICERON-CUATRO CAMINOS);440687.712202;4477792.718477;-3.70071852;40.44679949
