cod,nombre,Lat,Long,ocupacion,intensidad
89007,CDA.DEL SANTÍSIMO ENTRE B. DE PANTORBA Y AV. E. DE VALLECAS N-S,40.36442559,-3.59887625,0,160
89008,AV.E. DE VALLECAS ENTRE A.MARSILLACH Y CDA. DEL SANTÍSIMO E-O,40.36321728,-3.59838025,0,240
89009,AV.DE LAS SUERTES E-O ENTRE R.LEÓN Y ALTO DEL RETIRO,40.36763571,-3.60037641,1,240
89010,J.G.MAROTO S-N ENTRE J.TAMAYO Y AV.DE LAS SUERTES,40.36752111,-3.60178977,0,100
89011,AV.DE LAS SUERTES O-E ENTRE M-45 Y J.G.MAROTO,40.36858255,-3.60246031,0,80
89012,ALTO DEL RETIRO N-S A 70 M DE ENTRADA A CRUCE,40.36889107,-3.60127738,0,80
90001,-,40.40538463,-3.71638613,3,340
90002,-,40.40509192,-3.71513699,50,160
90003,-,40.40343229,-3.71557783,3,320
90004,-,40.40430359,-3.71722542,3,840
90005,-,40.40411775,-3.71989089,4,580
90006,-,40.40333659,-3.72020652,49,0
90007,-,40.40381185,-3.72191757,7,1040
90008,-,40.41185174,-3.71794254,6,600
90009,-,40.41071071,-3.71803050,20,100
90010,-,40.41000750,-3.71748170,16,680
90011,-,40.40994860,-3.71790760,1,180
90012,-,40.41043867,-3.71861649,100,0
90014,-,40.40841597,-3.71289083,54,1460
90015,-,40.40792272,-3.71113111,98,0
90016,-,40.40651136,-3.71050566,46,1140
90017,-,40.40778264,-3.71250783,4,800
90018,-,40.40507767,-3.71227450,18,1700
90019,-,40.40723331,-3.71347685,98,0
90020,-,40.40505787,-3.71373454,6,300
90021,-,40.40562461,-3.71226151,43,0
90022,-,40.40416316,-3.71270040,6,740
90030,SALIDA CALLE 30 E-O(MARQUES VADILLO-M-30 -GTA. PIRÁMIDES) 280mts,40.41467453,-3.70695911,,
90033,-,40.41293749,-3.70626151,23,640
90034,-,40.41223018,-3.70779813,63,440
90035,-,40.41222623,-3.70785757,5,180
90036,-,40.41136128,-3.70962912,4,160
90037,-,40.41102496,-3.70865106,98,0
90038,-,40.40954249,-3.70975862,0,0
90039,-,40.41385386,-3.71261458,21,1280
90040,-,40.41358842,-3.71062558,5,300
90041,-,40.41371470,-3.70905832,16,640
90042,-,40.41436027,-3.70804923,98,0
90043,-,40.41359631,-3.70796782,20,740
90044,-,40.41308694,-3.70490620,4,140
90045,-,40.41380716,-3.70681553,53,100
91001,-,40.47333872,-3.67871748,8,920
91002,-,40.47421986,-3.67729712,84,640
91003,-,40.47319045,-3.67683341,8,560
91004,-,40.47312668,-3.67724714,11,1400
91005,-,40.47304165,-3.67464198,27,1200
91006,-,40.47214502,-3.67478025,0,0
91007,-,40.47166332,-3.67589489,98,0
91008,-,40.47275096,-3.67662015,0,0
91009,-,40.47057866,-3.67581034,1,4
91010,-,40.47035729,-3.67655629,29,440
91011,-,40.47648703,-3.67619408,90,60
91012,-,40.47952380,-3.67545683,80,80
92001,-,40.46193339,-3.70088595,2,340
92002,-,40.46293427,-3.70289393,3,499
92003,-,40.46417218,-3.70583365,2,320
92004,-,40.46392439,-3.70644069,50,380
92005,-,40.46496483,-3.70668582,99,0
92006,-,40.46463423,-3.70646998,4,240
93001,-,40.47446831,-3.72045887,35,40
93002,-,40.47389277,-3.72068785,5,620
93003,-,40.47424307,-3.72122190,28,20
93004,-,40.47251791,-3.71988531,66,0
93005,-,40.47199797,-3.72025947,66,0
93006,-,40.47220858,-3.72058210,66,0
93007,-,40.47152214,-3.72205769,5,840
93008,-,40.47028923,-3.71964552,0,0
93009,-,40.46984741,-3.71909141,0,0
93010,-,40.46614181,-3.71945140,11,1240
93011,-,40.46602322,-3.71836102,2,240
93012,-,40.46471536,-3.71948686,1,160
93013,-,40.47081241,-3.71866082,5,880
93014,-,40.47055473,-3.71462013,0,0
93015,-,40.46962825,-3.71498579,73,320
93016,-,40.46996560,-3.71563279,6,1080
93017,-,40.46771764,-3.71235890,3,1060
93018,-,40.47324253,-3.71461931,18,160
93019,-,40.47312735,-3.71542043,66,240
93025,-,40.47317041,-3.71734778,3,100
93026,-,40.47319803,-3.71817875,43,80
94001,R. PINTO SO-NE(LAG DALGA-LAG MARQUESADO),40.33249179,-3.71337916,3,720
94002,LAG MARQUESADOSE-NO(S.ERASMO-REAL PINTO),40.33371680,-3.71164121,2,60
94003,S. EZEQUIEL NO-SE(V.TOBALINA-REAL PINTO),40.33355323,-3.71353262,0,0
94004,(TAC)L.MARQUESADO SO-NO(GIRO S.EZEQUIEL),40.33371812,-3.71247138,7,240
94005,R. PINTO NE-SO(MONTEJO-S.EZEQUIEL),40.33469088,-3.71229801,3,540
94006,R. PINTO SO-NE(LAG MARQUESADO-RESINA),40.33470137,-3.71216282,2,240
94007,RESINA SE-NO(S.ERASMO-R. PINTO),40.33582589,-3.71031747,0,0
94008,R. PINTO NE-SO(V.TOBALINA-MONTEJO),40.33637195,-3.71128084,2,420
94009,MONTEJO NO-SE(CIUDAD FRIAS-REAL PINTO),40.33575252,-3.71283172,2,180
94010,S. NORBERTO E-O(S.TARSICIO-S.ERASMO),40.33965720,-3.70543190,0,60
94011,S. ERASMO S-N(S.CESARIO-S.NORBERTO),40.33888686,-3.70655747,3,120
94012,S. NORBERTO O-E(REAL PINTO-S.ERASMO),40.33976309,-3.70719170,6,360
94013,DOMINGO PARRAGA E-O(G.ACEBO-R.PINTO),40.34310180,-3.70721641,0,0
94014,REAL DE PINTO S-N(S.JENARO-LENGUAS),40.34154747,-3.70659269,3,240
94015,DOMINGO PARRAGA E-O(G.ACEBO-R.PINTO),40.34205809,-3.70786926,0,0
94016,(TACTICO)MAGNESIA E-O(BISMUTO-R.PINTO),40.34323023,-3.70706430,0,0
94017,DOM. PARRAGA O-E(P? FERROV-TRAV. LEGAN),40.34214732,-3.71588450,7,420
94018,DOMIN. PARRAGA E-O(A.PALACIOS-TR. LEGAN),40.34207531,-3.71310525,5,120
94019,T. LEGAN. N-S(ESCRIBANOS-DOM. PARRAGA),40.34248914,-3.71407063,2,60
94020,V. TOBALINA N-S(MONTEJO-S.EZEQUIEL),40.33457322,-3.71547748,0,180
94021,V.TOBALINA S-N(REAL PINTO-S.EZEQUIEL),40.33280928,-3.71541672,2,360
94022,S.EZEQUIEL E-O(REAL PINTO-V.TOBALINA),40.33361858,-3.71450599,0,0
94023,(TACTICO) SALIDA RENFE (ADIF),40.34178520,-3.71062119,7,8
97001,Av. de America  (Con Calle Padre Xifre) - Padre Xifre - Cartagena,40.43942392,-3.67196663,39,2320
97002,Av. de America 27 - Sent. oeste - Cartagena - Fco. Silvela,40.43895079,-3.67441324,15,2500
97003,Av. de America 22 - Sent.Este - Pilar de Zaragoza - Cartagena,40.43873472,-3.67463952,3,440
97004,Cartagena  103 - Sent. Sur - Mataelpino - Av. America,40.43970434,-3.67382252,35,440
97005,Cartagena (con  Coslada) - Sent. Sur - Av. America - Coslada,40.43862178,-3.67308792,2,280
97006,Cartagena  86 - Sent. Norte - Coslada - Av. America,40.43811399,-3.67246953,6,360
97010,Av. Arcos Victoria S-N - Reyes Católicos - Av. Complutense,40.43918513,-3.72537469,51,2220
97011,Ctra. A-6 N-S  (Entrada a Card.  Cisneros) - Paul Guinard -  Card.  Cisneros,40.44025033,-3.72771581,5,580
97012,Av. Juan Herrera O-E  - Paul Guinard - Card.Cisneros,40.43940753,-3.72788109,56,1160
97013,Av. Complutense N-S  - Arquitecto López Otero - Gta. Card. Cisneros,40.44121885,-3.72679652,2,480
97014,Acc. Esc. Ing. Navales - E-O  - Esc. Ing. Navales - Gta. card. Cisneros,40.43977465,-3.72561624,0,920
97020,Av. Reina Victoria E-O - Castillo Piñeiro - Pablo Iglesias,40.44713710,-3.70695447,31,3240
97021,Av. Reina Victoria E-O  - Esquina Pablo Iglesias,40.44719776,-3.70896281,14,2060
97022,Av. Reina Victoria E-O   - Gral. Ibañez Ibero - Estudiantes,40.44682835,-3.71090066,19,1640
97023,Av. Gregorio del Amo O-E  - estación Metro - Juan XXIII,40.44678229,-3.71915968,8,1200
97024,Av. Moncloa O-E  - La Granja - Del Valle,40.44640601,-3.71655190,1,600
97025,Av. Reina Victoria O-E - Av. Del Valle - Guzman Bueno,40.44580381,-3.71427398,100,0
97026,Av. Reina Victoria O-E  - Guzman Bueno - Gral. Ibañez Ibero,40.44637097,-3.71200206,8,920
97027,Av. Reina Victoria O-E  - Gral. Ibañez Ibero - Pablo Iglesias,40.44688229,-3.70995045,14,1999
97028,Av. Pablo Iglesias - S-N  - San Fco. Sales - Reina Victoria,40.44619231,-3.70746949,10,1360
97029,Av. Pablo Iglesias N-S  - Juan Montalvo - Reina Victoria,40.44784884,-3.70890014,11,1520
97030,Gral. Ibañez Ibero S-N  - Francisco Sales - Reina Victoria,40.44608894,-3.71040925,7,860
97031,Estudiantes N-S - Juan Montalvo - Reina Victoria,40.44693337,-3.71250454,5,200
97032,Av. Del Valle S-N - Gral. Asensio Cabanillas - R. Victoria,40.44502156,-3.71479308,1,100
97033,Juan XXIII S-N  - Gra. Asensio Cabanillas - Av. Moncloa,40.44615625,-3.71871065,4,240
97034,Juan XXIII - N-S  - Ramiro Maetzu - Av. Moncloa,40.44758509,-3.71741373,1,60
97035,Av. Federico Rubio S-N  - Pablo Iglesias  - Almansa,40.44855708,-3.70837547,100,0
97036,Av. Federico Rubio N-S  - Aranjuez - Almansa,40.45019874,-3.70945898,3,200
97037,BAILEN N-S - CUESTA DE LA VEGA-DON PEDRO,40.41448878,-3.71362654,3,360
97038,CUESTA DE LA VEGA O-E - CCUESTA - BAILEN,40.41509459,-3.71467065,12,600
97039,BAILEN N-S - REQUENA-CUESTA DE LA VEGA,40.41567448,-3.71350607,3,660
97040,MAYOR E-O - SACRAMENTO-BAILEN,40.41519985,-3.71259650,0,0
97041,BAILEN S-N  - DON PEDRO-MAYOR,40.41451797,-3.71351810,63,1880
97042,DON PEDRO O-E - MORERIA-BAILEN,40.41188802,-3.71446674,8,60
97043,CRA. SAN FRANCISCO E-O - ISIDRO LABRADOR-GRAN VIA SAN FRANCISCO,40.41101384,-3.71261344,7,280
97044,- CRA. SAN FRANCISCO-SAN BERNABE,40.40999146,-3.71384419,6,1340
97045,- SAN BERNABE-CRA. SAN FRANCISCO,40.40948133,-3.71346144,38,1620
97046,-,40.40916601,-3.71382554,17,120
97047,MILANESES N-S(ENTRADA A MAYOR) - CUESTA SNTIAGO - MAYOR,40.41606429,-3.70954015,,
97048,MAYOR O-E - PL. VILLA-MILANESES,40.41557952,-3.71018423,5,460
97049,MAYOR O-E - COMANDANTE MORENAS-BORDADORES,40.41610309,-3.70805740,6,420
97050,PL. COMANDANTE MORENAS N-S - FUENTES - C. SANTIAGO,40.41637375,-3.70862653,100,0
97055,Méndez Álvaro O-E -  (Ariel - M-30),40.39350993,-3.67802304,1,620
97056,Méndez Álvaro O-E -  (paso inferior M-30),40.39250152,-3.67675658,58,780
97057,Entrevías E-O (Timoteo P. Rubio - M-30) - (Timoteo P. Rubio - M-30),40.39126973,-3.67395203,49,1200
97058,Méndez Álvaro - E-O -  (Delante Gr5),40.39208397,-3.67599803,27,1520
97059,Retama N-S (Ombú - Méndez Álvaro) - (Ombú - Méndez Álvaro),40.39350028,-3.67688409,0,140
97060,Entrada desde M-30 N-S  - M-30 - Méndez Álvaro,40.39304363,-3.67618519,42,1900
97061,Entrada desde M-30 S-N - M-30 - Méndez Álvaro,40.39094170,-3.67705505,31,600
97062,Méndez Álvaro - E-O (Convenio - M-30) - (Convenio - M-30),40.39226230,-3.67423913,5,760
97065,Av.Valladolid S-N - Loeches y Av. Marques de Monistrol,40.43306491,-3.73337320,69,1320
97066,Pº Ruperto Chapi E-O - Entrada Pte Franceses,40.43391801,-3.73167114,70,480
97067,Av. Seneca 14 E-O - Entrada Pte Franceses,40.43487021,-3.73159220,3,180
97068,M-30 N-S - Entrada Pte Franceses por Cra del Pardo,40.43593113,-3.73582345,13,2260
97069,Pte Castilla O-E - Entrada Pte Franceses por Cra Castilla,40.43436942,-3.73746007,33,2760
97070,Marques de Monistrol O-E - Entrada pte Franceses por M-30,40.43413655,-3.73686767,39,540
97072,-,40.40205034,-3.71519703,100,0
97073,-,40.40220565,-3.71386682,3,780
97074,-,40.40169425,-3.71250066,3,740
97075,-,40.40035010,-3.71258945,67,1720
97076,-,40.40000671,-3.71187554,17,1880
97077,-,40.39895598,-3.71100410,5,480
97078,-,40.39901142,-3.71112892,24,1120
97079,-,40.39911128,-3.71117987,22,940
97080,-,40.40054374,-3.71285070,61,700
97081,- Valle de Mena S-N,40.47257697,-3.72900001,,
97082,- Dr.Ramon Castroviejo O-E,40.47256801,-3.72798140,,
97083,- Dr. Juan Jose Lopez Ibor S-N,40.47217351,-3.72823781,,
97302,MICROREGULACIÓN  - Interno Gta. (delante Gr.5) -  Interno Gta. (delante Gr.5),40.43965086,-3.72676981,100,0
97303,MAYOR O-E - ANTERIOR GRUPO 6,40.41503496,-3.71343905,100,0
97304,MAYOR O-E - DELANTE GRUPO 6,40.41508817,-3.71285920,100,0
97305,BAILEN N-S(GIRO IZDA. A MAYOR) - BAILEN N-S(GIRO IZDA. A MAYOR),40.41534615,-3.71349718,47,40
97401,Cartagena Sent. Norte - Coslada - Av. América,40.43860348,-3.67298053,91,20
97403,Dr. Teófilo Hernando N-S - J. Montalvo - Reina Victoria,40.44605100,-3.71487909,0,0
97404,Giro izquierda Méndez Álvaro O-E - Giro izquierda Méndez Álvaro O-E,40.39251291,-3.67693744,34,160
98001,(TACTICO) PTA. DEL ANGEL S-N,40.41430705,-3.72931059,0,0
98002,(TACTICO) AV. PORTUGAL E-O,40.41469640,-3.72945017,42,360
98003,(TACTICO) PTA. DEL ANGEL N-S,40.41466778,-3.72994150,0,0
98004,(TACTICO)AV. PORTUGAL O-E,40.41429419,-3.72981988,60,960
98005,(TACTICO) AYLLON ENTRADA CRUCE N-S,40.39932879,-3.77579825,,
98006,(TACTICO) AYLLON ENTRADA CRUCE S-N,40.39904431,-3.77562700,,
98007,CTRA. BOADILLA O-E(CTRA. M502-AYLLON),40.39932237,-3.77673514,,
98008,CTRA.BOADILLA E-O (GALICIA-SEDANO),40.39921218,-3.77306984,2,1140
98009,(TACTICO)GALICIA S-N(FTESAUCO-BOADILLA),40.39906415,-3.77277253,5,840
98010,ACCESO DE N-V A CTRA. BOADILLA S-N,40.39904273,-3.76560378,0,0
98011,CTRA.DE BOADILLA E-O (N V-CARABIAS),40.39890449,-3.76528081,18,240
98012,CTRA. DE BOADILLA O-E (CARABIAS-NV),40.39886286,-3.76527979,28,1200
98013,CTRA. DE BOADILLA O-E (AZOR-CARABIAS),40.39908121,-3.76833509,3,240
98014,(MICRO)CTRA. BOADILLA E-O (A-5-CARABIAS),40.39898446,-3.76673745,7,660
98015,VIA LUSITANA O-E(N?28-BRAGANZA),40.38268093,-3.72258538,12,420
98016,(AFOROS)VIA LUSITANA E-O(VIANA-PL.FDEZ.,40.38432892,-3.71921835,43,1380
98017,VIA LUSITANA E-O(PL.FDEZ.LADREDA-VIANA),40.38423345,-3.71975987,0,0
98018,P? STA. M? CABEZA N-S (LATERAL),40.38634804,-3.71655119,0,0
98019,P? STA. M? CABEZA S-N (LATERAL),40.38363320,-3.71796034,0,180
98020,MARCELO USERA E-O(SAN MAGIN-S. FILIBERTO,40.38520500,-3.71510223,27,1020
98021,(TACTICO)SAN FILIBERTO N-S,40.38547566,-3.71633760,8,540
98300,(MICRO)MARCELO USERA CCTV,40.38525072,-3.71674620,57,660
PM10001,PM10001,40.49168488,-3.67157070,31,4080
PM10003,PM10003,40.48338610,-3.67497294,,
PM10005,PM10005,40.49174892,-3.67167460,17,1740
PM10013,PM10013,40.48094282,-3.67410420,6,1440
PM10021,PM10021,40.48066873,-3.67405526,17,6420
PM10091,PM10091,40.47607202,-3.67439746,20,6720
PM10092,PM10092,40.47601866,-3.67457175,8,1980
PM10141,PM10141,40.47122532,-3.67205859,12,4800
PM10142,PM10142,40.47081418,-3.67183637,12,2880
PM10211,PM10211,40.46643532,-3.66842101,10,4080
PM10212,PM10212,40.46640271,-3.66863836,16,5280
PM10241,PM10241,40.46334681,-3.66674713,10,4440
PM10242,PM10242,40.46334426,-3.66698745,11,5820
PM10341,PM10341,40.45460864,-3.66339702,12,5160
PM10342,PM10342,40.45449533,-3.66372371,13,5220
PM10343,PM10343,40.45446975,-3.66349405,3,480
PM10344,PM10344,40.45455794,-3.66358596,2,360
PM10401,PM10401,40.44983590,-3.66269695,8,4740
PM10402,PM10402,40.44986871,-3.66295236,12,5280
PM10441,PM10441,40.44574725,-3.66130191,-1,-1
PM10442,PM10442,40.44571405,-3.66159170,14,1980
PM104431,PM104431,40.44625861,-3.66193228,4,1980
PM10444,PM10444,40.44573870,-3.66151060,13,1620
PM104541,PM104541,40.44493081,-3.66125158,9,1020
PM10471,PM10471,40.44431104,-3.66052954,-1,-1
PM10472,PM10472,40.44422686,-3.66075241,14,6480
PM104841,PM104841,40.44257582,-3.66006774,0,0
PM10501,PM10501,40.44082321,-3.65928391,0,0
PM10502,PM10502,40.44085369,-3.65955852,13,7620
PM10561,PM10561,40.43569813,-3.65995642,0,0
PM10562,PM10562,40.43581447,-3.66015808,9,4380
PM10611,PM10611,40.43102898,-3.66079242,11,6180
PM10612,PM10612,40.43106422,-3.66094106,10,2760
PM10661,PM10661,40.42734282,-3.66036193,13,5820
PM10662,PM10662,40.42725597,-3.66055710,10,4680
PM10711,PM10711,40.42159386,-3.65920114,9,5400
PM10712,PM10712,40.42160395,-3.65941753,7,3120
PM107231,PM107231,40.42162080,-3.65952676,8,900
PM10754,PM10754,40.42029216,-3.66566499,9,2400
PM107631,PM107631,40.41774045,-3.66011850,9,0
PM107641,PM107641,40.41742986,-3.66031479,8,1020
PM107642,PM107642,40.41754275,-3.66023647,10,1620
PM10831,PM10831,40.41405522,-3.66108166,7,4440
PM10832,PM10832,40.41417058,-3.66127979,10,4260
PM10861,PM10861,40.41110584,-3.66289924,7,4620
PM10862,PM10862,40.41122372,-3.66316666,9,3600
PM10865,PM10865,40.41118122,-3.66305575,6,1740
PM10901,PM10901,40.40658813,-3.66536997,11,4260
PM10902,PM10902,40.40657929,-3.66566119,11,2880
PM10907,PM10907,40.40654142,-3.66524516,1,420
PM10941,PM10941,40.40479195,-3.66625282,9,3540
PM10942,PM10942,40.40476575,-3.66650305,1,540
PM10945,PM10945,40.40482475,-3.66637146,18,2040
PM10981,PM10981,40.40071760,-3.66774319,12,5640
PM10982,PM10982,40.40073688,-3.66801105,4,1440
PM10985,PM10985,40.40076437,-3.66787112,6,720
PM11071,PM11071,40.39362746,-3.67481624,13,7380
PM11074,PM11074,40.39371357,-3.67486040,38,1380
PM11101,PM11101,40.39143455,-3.67785053,14,3900
PM11102,PM11102,40.39067362,-3.67885039,3,420
PM11108,PM11108,40.39137255,-3.67777004,11,3480
PM11161,PM11161,40.38767330,-3.68098712,11,4620
PM11168,PM11168,40.38759092,-3.68091800,10,3000
PM11201,PM11201,40.38391494,-3.68461216,9,4680
PM11208,PM11208,40.38377695,-3.68457413,6,0
PM11301,PM11301,40.38426261,-3.69177731,13,2700
PM11303,PM11303,40.38422230,-3.69185147,11,2640
PM11981,PM11981,40.42738617,-3.73463178,28,6240
PM12061,PM12061,40.43209167,-3.73749777,19,6780
PM12121,PM12121,40.43779805,-3.73780533,13,5460
PM12211,PM12211,40.44486627,-3.73972056,13,5820
PM12241,PM12241,40.45018736,-3.74177761,14,5760
PM12331,PM12331,40.45644300,-3.74401879,7,2880
PM12342,PM12342,40.45807607,-3.74470091,18,2880
PM12391,PM12391,40.46154524,-3.74642062,-1,-1
PM12471,PM12471,40.46806934,-3.74969206,14,5100
PM12502,PM12502,40.47151227,-3.75042756,23,1920
PM12571,PM12571,40.47440449,-3.74579176,14,2940
PM12572,PM12572,40.47432569,-3.74529735,11,660
PM12622,PM12622,40.47307584,-3.73632954,20,1140
PM12641,PM12641,40.47312961,-3.73605826,13,2820
PM12721,PM12721,40.47272353,-3.72902126,5,2820
PM12781,PM12781,40.47509901,-3.72232180,-1,-1
PM12851,PM12851,40.47910297,-3.71576650,18,2760
PM12921,PM12921,40.48128687,-3.70800324,61,1920
PM12961,PM12961,40.48240019,-3.70346025,36,1800
PM12981,PM12981,40.48328104,-3.70104278,90,600
PM13011,PM13011,40.48441686,-3.69806325,44,1080
PM13014,PM13014,40.48436213,-3.69799413,6,360
PM13041,PM13041,40.48536080,-3.69482209,81,1320
PM13044,PM13044,40.48531900,-3.69470997,3,240
PM13101,PM13101,40.48325710,-3.68830289,51,3180
PM13103,PM13103,40.48332420,-3.68820279,62,2640
PM13104,PM13104,40.48316046,-3.68825839,3,240
PM13181,PM13181,40.48320747,-3.68067906,19,1920
PM13202,PM13202,40.48386602,-3.67750620,22,3360
PM20001,PM20001,40.49232673,-3.67078996,12,5820
PM20002,PM20002,40.49225540,-3.67069545,6,360
PM20021,PM20021,40.48196727,-3.67366695,12,4740
PM20025,PM20025,40.48202359,-3.67337576,9,1080
PM20026,PM20026,40.48194873,-3.67351431,26,1980
PM20041,PM20041,40.47570947,-3.67414493,30,5400
PM20042,PM20042,40.47572318,-3.67401387,32,2940
PM20151,PM20151,40.47098558,-3.67161064,35,5160
PM20152,PM20152,40.47111280,-3.67139582,66,0
PM20231,PM20231,40.46648989,-3.66820514,37,2640
PM20232,PM20232,40.46652929,-3.66793285,11,2700
PM20233,PM20233,40.46649277,-3.66805464,41,1380
PM20261,PM20261,40.46198209,-3.66577361,39,3420
PM20262,PM20262,40.46209065,-3.66556444,31,3660
PM20321,PM20321,40.45718974,-3.66364954,14,4320
PM20322,PM20322,40.45728701,-3.66342646,41,2580
PM20327,PM20327,40.45717708,-3.66375795,4,1200
PM20411,PM20411,40.45023565,-3.66253434,23,7380
PM20412,PM20412,40.45032047,-3.66231855,11,3060
PM20441,PM20441,40.44563640,-3.66090392,27,6780
PM20442,PM20442,40.44577311,-3.66067247,8,2040
PM20471,PM20471,40.44251113,-3.65940752,23,5220
PM20472,PM20472,40.44247459,-3.65905801,6,1380
PM20473,PM20473,40.44249289,-3.65919564,37,1560
PM20571,PM20571,40.43537490,-3.65984920,24,4140
PM20572,PM20572,40.43528265,-3.65963636,44,2580
PM20661,PM20661,40.42738938,-3.66020319,21,5310
PM20662,PM20662,40.42735424,-3.65997904,11,1760
PM20664,PM20664,40.42738850,-3.66008266,57,600
PM20721,PM20721,40.42218960,-3.65907220,29,4440
PM20722,PM20722,40.42217327,-3.65883317,49,1680
PM20742,PM20742,40.42002004,-3.65853818,50,1080
PM207541,PM207541,40.41996157,-3.65840828,54,480
PM207731,PM207731,40.41693459,-3.65786901,0,720
PM207741,PM207741,40.41717181,-3.65791329,0,480
PM20831,PM20831,40.41676961,-3.65919501,31,2520
PM20832,PM20832,40.41677616,-3.65891036,15,1320
PM20834,PM20834,40.41679916,-3.65900335,58,120
PM20851,PM20851,40.41124524,-3.66261940,41,3360
PM20852,PM20852,40.41260062,-3.66149922,42,1680
PM20873,PM20873,40.41015233,-3.66284391,45,960
PM20911,PM20911,40.40738366,-3.66444828,29,1980
PM20912,PM20912,40.40733479,-3.66424707,5,1440
PM20913,PM20913,40.40742427,-3.66456091,39,1680
PM20952,PM20952,40.40387753,-3.66595453,6,2340
PM20971,PM20971,40.40180613,-3.66709984,40,2820
PM20972,PM20972,40.40168864,-3.66691446,5,1260
PM20976,PM20976,40.40172451,-3.66701169,8,1080
PM21081,PM21081,40.39337703,-3.67494053,49,1080
PM21148,PM21148,40.38839339,-3.67985222,51,1080
PM21181,PM21181,40.38682777,-3.68124116,40,1620
PM21185,PM21185,40.38679786,-3.68114144,27,600
PM21188,PM21188,40.38679430,-3.68095443,40,1200
PM21192,PM21192,40.38359319,-3.68340476,27,1740
PM21193,PM21193,40.38338702,-3.68304077,44,720
PM21231,PM21231,40.38169196,-3.68799001,5,1380
PM21236,PM21236,40.38162863,-3.68797272,4,540
PM21301,PM21301,40.38390961,-3.69247324,3,1560
PM21307,PM21307,40.38378737,-3.69257724,8,2280
PM21941,PM21941,40.42460204,-3.73088075,11,5040
PM22081,PM22081,40.43421700,-3.73830261,8,3300
PM22082,PM22082,40.43424798,-3.73841397,6,840
PM22121,PM22121,40.43865823,-3.73817459,7,3660
PM22211,PM22211,40.44403024,-3.73966920,9,3300
PM22241,PM22241,40.44902289,-3.74147109,7,2940
PM22341,PM22341,40.45638322,-3.74415827,10,3360
PM22391,PM22391,40.46145184,-3.74654385,9,3960
PM22392,PM22392,40.46138469,-3.74670015,13,1560
PM22471,PM22471,40.46794551,-3.74986739,10,6000
PM22571,PM22571,40.47452644,-3.74573887,21,5040
PM22572,PM22572,40.47455320,-3.74794470,23,3060
PM22641,PM22641,40.47326833,-3.73607746,11,2580
PM22721,PM22721,40.47287104,-3.72906139,8,1980
PM22781,PM22781,40.47524674,-3.72251311,19,2520
PM22851,PM22851,40.47920360,-3.71589849,15,3300
PM22901,PM22901,40.48089332,-3.71034342,4,840
PM22971,PM22971,40.48286285,-3.70247055,3,420
PM23011,PM23011,40.48469066,-3.69764015,5,1260
PM23071,PM23071,40.48452990,-3.69063984,5,1320
PM23073,PM23073,40.48443206,-3.69072726,15,3420
PM23111,PM23111,40.48351981,-3.68817812,15,2940
PM23181,PM23181,40.48345960,-3.68086094,7,1800
PM23187,PM23187,40.48338213,-3.68082268,22,5400
PM23221,PM23221,40.48537785,-3.67299918,10,1380
PM23222,PM23222,40.48577802,-3.67282581,40,1260
PM30461,PM30461,40.44578882,-3.65689129,26,5820
PM30462,PM30462,40.44416650,-3.65903405,13,1140
PM30471,PM30471,40.44164437,-3.65875404,8,1860
PM30472,PM30472,40.44256632,-3.65893398,3,300
PM30752,PM30752,40.41757285,-3.65460080,5,2040
PM30753,PM30753,40.41748554,-3.65464886,1,360
PM30901,PM30901,40.40623894,-3.66419028,7,2340
PM30902,PM30902,40.40614056,-3.66419107,3,300
PM31263,PM31263,40.38068976,-3.69160084,7,2280
PM31264,PM31264,40.38070997,-3.69167559,5,720
PM31451,PM31451,40.39077495,-3.71007895,8,3300
PM31452,PM31452,40.36996783,-3.72033147,12,6120
PM31453,PM31453,40.38460003,-3.71780784,18,3840
PM31801,PM31801,40.40838826,-3.74337378,12,3720
PM31851,PM31851,40.39943293,-3.76447906,12,4620
PM31852,PM31852,40.39929139,-3.76486248,6,540
PM31881,PM31881,40.38375129,-3.78499266,15,3840
PM31882,PM31882,40.38441894,-3.78420912,8,600
PM31891,PM31891,40.37826874,-3.79218363,10,3060
PM31892,PM31892,40.37832140,-3.79225375,10,1080
PM32051,PM32051,40.43514087,-3.73936333,5,1320
PM32351,PM32351,40.45546099,-3.74500713,11,6300
PM32352,PM32352,40.45556420,-3.74487945,12,660
PM33031,PM33031,40.49767230,-3.70040120,81,1560
PM33032,PM33032,40.49763622,-3.70026274,100,0
PM33151,PM33151,40.48090245,-3.68514504,74,60
PM33152,PM33152,40.48092115,-3.68525306,6,900
PM33201,PM33201,40.48296702,-3.65996920,3,1620
PM33202,PM33202,40.48287303,-3.65999091,4,720
PM33221,PM33221,40.48399798,-3.67310620,7,1920
PM40461,PM40461,40.44586764,-3.65716357,11,6180
PM40751,PM40751,40.41778988,-3.65509587,7,2160
PM40752,PM40752,40.41786887,-3.65507295,8,1020
PM40753,PM40753,40.42043164,-3.66574103,1,180
PM40754,PM40754,40.42049006,-3.66565650,55,720
PM40901,PM40901,40.40630046,-3.66414364,34,1380
PM40902,PM40902,40.40639844,-3.66413795,2,120
PM41261,PM41261,40.38125865,-3.69036130,5,1620
PM41262,PM41262,40.38112304,-3.69025943,3,960
PM41301,PM41301,40.37303252,-3.69473192,3,1140
PM41302,PM41302,40.37303294,-3.69463555,7,600
